time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
65.281283,0.008,4,585.529,896.547,1815.203,369.733,2664.872,100.121,4332.553,318.816,110.96646108688095
65.287533,0.008,3,1780.814,408.149,2677.624,156.572,4218.100,569.882,--undefined--,--undefined--,148.18972274340115
65.293783,0.008,3,1743.206,482.464,2669.718,196.398,4189.179,660.606,--undefined--,--undefined--,148.18972274340115
65.300033,0.009,3,1689.084,725.261,2660.515,159.830,4155.728,645.863,--undefined--,--undefined--,147.78855611643564
65.306283,0.011,4,513.142,906.380,1845.703,429.628,2659.148,79.032,4273.901,434.391,147.6553016854809
65.312533,0.015,4,505.437,880.869,1820.151,236.050,2659.540,52.783,4369.401,229.064,147.6553016854809
65.318783,0.028,4,382.244,1337.015,1807.113,260.061,2661.161,72.829,4358.702,251.677,147.63436332996596
65.325033,0.028,3,1767.072,274.294,2664.072,150.355,4301.141,443.924,--undefined--,--undefined--,147.63436332996596
65.331283,0.028,3,1752.601,379.693,2659.463,212.451,4294.408,523.143,--undefined--,--undefined--,147.59451184985923
65.337533,0.028,3,1816.646,531.168,2663.908,150.270,4331.803,393.799,--undefined--,--undefined--,147.69612526915444
65.343783,0.028,4,469.332,1298.904,1899.594,601.291,2659.661,114.437,4289.696,536.572,147.69612526915444
65.350033,0.033,4,669.130,895.562,1986.404,684.976,2651.831,106.478,4304.542,661.322,147.57974465934453
65.356283,0.033,4,664.953,613.158,1932.646,514.272,2641.447,79.735,4412.386,271.522,147.56993797028537
65.362533,0.033,4,688.303,647.302,1923.104,538.919,2649.520,66.108,4402.186,461.387,147.56993797028537
65.368783,0.033,4,712.377,624.051,1981.313,471.142,2658.949,46.294,4390.149,512.782,147.78630817926705
65.375033,0.033,4,616.111,746.128,1901.239,376.785,2658.544,34.769,4397.953,415.714,147.78630817926705
65.381283,0.033,4,261.165,1513.298,1845.384,486.947,2652.836,85.877,4353.793,403.223,147.57279980618603
65.387533,0.033,3,1725.210,671.691,2646.772,114.282,4217.423,668.508,--undefined--,--undefined--,147.59871384089536
65.393783,0.033,3,1749.579,661.088,2654.989,74.576,4220.265,635.380,--undefined--,--undefined--,147.59871384089536
65.400033,0.030,3,1703.635,749.823,2652.236,60.635,4302.252,508.853,--undefined--,--undefined--,147.5734775772125
65.406283,0.032,4,212.626,1957.333,1750.225,662.666,2653.151,51.273,4287.357,555.644,147.46257246040517
65.412533,0.032,4,535.610,1054.755,1848.614,519.279,2652.294,26.817,4377.526,301.582,147.46257246040517
65.418783,0.032,4,568.219,867.992,1882.869,606.942,2653.565,22.334,4336.499,465.476,147.28224307481935
65.425033,0.037,4,660.980,1127.072,1841.174,1042.039,2645.863,34.228,4091.425,1047.337,147.28224307481935
65.431283,0.037,4,628.859,2563.946,1412.705,1273.870,2641.762,40.469,3952.520,1214.333,147.07588413940294
65.437533,0.037,4,821.017,961.030,1848.732,1025.463,2646.021,37.581,4255.929,980.510,147.04254358182902
65.443783,0.037,4,889.205,1348.372,1727.351,1311.764,2643.056,59.819,4120.236,921.369,147.04254358182902
65.450033,0.037,4,267.023,2348.078,1670.257,955.515,2643.105,76.924,4059.146,830.312,147.03880576070276
65.456283,0.038,4,347.276,1856.318,1814.392,712.284,2646.020,70.122,4151.295,873.191,147.05646707526915
65.462533,0.038,3,1780.697,948.334,2636.515,101.752,3784.253,975.474,--undefined--,--undefined--,147.05646707526915
65.468783,0.054,3,1885.048,1465.682,2624.290,130.779,3733.235,726.395,--undefined--,--undefined--,147.14727081882083
65.475033,0.054,3,1956.560,1575.624,2634.060,132.789,3935.729,910.410,--undefined--,--undefined--,147.14727081882083
65.481283,0.054,4,709.696,1186.932,2028.915,1113.363,2649.472,99.625,4036.910,891.115,147.21303147682048
65.487533,0.054,4,782.430,658.188,2064.134,930.465,2652.322,70.370,4103.381,925.171,147.39584854540377
65.493783,0.054,4,831.670,523.211,1976.918,832.622,2658.233,45.159,4190.899,841.002,147.39584854540377
65.500033,0.054,4,890.379,703.840,1970.531,1211.729,2657.532,68.885,4202.912,811.985,147.756801331609
65.506283,0.054,4,831.698,795.724,1967.632,904.239,2656.960,80.887,4241.272,774.090,147.8659328341978
65.512533,0.054,4,722.500,439.558,1909.044,384.459,2657.414,35.326,4452.603,766.210,147.8659328341978
65.518783,0.041,4,683.138,352.101,1871.745,256.955,2658.500,23.730,4542.531,725.170,148.0101181318483
65.525033,0.038,4,694.645,483.136,1899.245,286.805,2663.647,27.332,4457.862,815.838,148.0101181318483
65.531283,0.036,4,675.873,661.727,1932.069,388.694,2664.087,38.479,4325.024,591.976,147.8872759507094
65.537533,0.034,4,715.739,616.963,1913.188,415.424,2661.836,33.646,4340.537,604.985,147.66762854391706
65.543783,0.034,4,826.085,1006.866,1857.340,750.193,2663.141,58.509,4172.298,745.652,147.66762854391706
65.550033,0.034,4,769.457,975.961,1845.079,561.064,2667.541,51.965,4274.905,515.590,147.77251314585868
65.556283,0.034,4,711.397,825.820,1839.150,450.535,2672.335,47.177,4278.231,434.007,147.93750637021745
65.562533,0.034,4,740.422,962.584,1815.539,516.605,2677.227,71.635,4193.508,553.978,147.93750637021745
65.568783,0.034,4,716.506,833.769,1837.786,430.555,2681.371,86.324,4318.124,408.878,147.85464350471275
65.575033,0.032,4,661.463,1052.728,1822.229,389.500,2686.704,122.014,4281.940,483.432,147.85464350471275
65.581283,0.024,4,605.275,1181.237,1805.333,292.353,2683.839,112.642,4237.248,505.270,147.70864004087937
65.587533,0.019,4,635.599,689.436,1825.269,170.436,2669.165,46.202,4354.900,423.224,147.76349478141836
65.593783,0.015,4,594.067,498.699,1846.730,134.445,2658.406,30.195,4444.460,612.531,147.76349478141836
65.600033,0.015,4,562.610,877.356,1887.828,268.244,2660.921,70.526,4254.321,919.951,147.6864276222483
65.606283,0.015,4,596.544,1223.313,1919.772,409.865,2663.196,156.967,4089.508,952.023,147.67388971700532
65.612533,0.015,4,648.899,855.562,1952.581,298.672,2646.988,161.628,4281.553,845.134,147.67388971700532
65.618783,0.015,4,521.455,931.306,2030.427,333.940,2657.466,245.985,4290.469,748.885,147.66119087154902
65.625033,0.012,4,488.393,990.870,2150.120,382.956,2691.142,292.895,4250.735,599.183,147.66119087154902
65.631283,0.011,4,551.167,700.689,2110.444,276.249,2665.747,113.339,4334.086,323.998,147.5362741647989
65.637533,0.011,4,612.220,670.259,2107.041,307.707,2659.096,116.802,4297.518,557.898,147.30458582445175
65.643783,0.011,4,725.541,631.929,2118.198,403.980,2649.767,179.172,4207.465,863.745,147.30458582445175
65.650033,0.011,4,740.684,412.765,2142.163,355.336,2656.780,165.742,4270.265,525.370,147.12396487495678
65.656283,0.011,4,705.828,454.321,2204.657,446.364,2674.436,222.930,4309.999,378.313,147.13082736688932
65.662533,0.011,4,710.639,854.536,2161.746,1186.724,2632.044,206.379,4236.893,617.752,147.13082736688932
65.668783,0.018,3,1566.892,942.434,2643.570,103.931,4070.458,790.701,--undefined--,--undefined--,147.0573120771546
65.675033,0.024,3,1734.185,322.085,2652.751,50.535,4244.383,457.102,--undefined--,--undefined--,147.0573120771546
65.681283,0.026,3,1778.100,174.376,2641.435,34.029,4332.064,317.124,--undefined--,--undefined--,440.59204403672385
65.687533,0.026,3,1822.648,197.749,2633.619,43.606,4245.819,611.046,--undefined--,--undefined--,440.80258034102053
65.693783,0.026,4,692.186,1350.330,1879.294,339.454,2639.320,52.267,4238.801,564.235,440.80258034102053
65.700033,0.026,4,763.980,1085.740,1967.305,681.454,2643.906,85.774,4027.865,593.461,441.2283922663653
65.706283,0.026,4,839.559,1241.877,1979.011,999.065,2637.467,164.617,4143.377,604.132,441.3422917309645
65.712533,0.026,4,738.381,1145.787,2005.668,952.324,2626.032,230.635,4148.564,599.682,441.3422917309645
65.718783,0.026,4,614.838,1138.653,2028.950,1293.502,2634.159,133.046,4129.059,629.487,441.55281768127134
65.725033,0.026,3,610.602,1044.875,2631.252,73.192,3946.381,878.736,--undefined--,--undefined--,441.55281768127134
65.731283,0.013,3,1070.327,995.372,2634.316,76.200,3924.419,703.031,--undefined--,--undefined--,441.20947122033783
65.737533,0.008,3,1421.618,1128.421,2640.705,109.059,4064.525,716.977,--undefined--,--undefined--,441.3916119419966
65.743783,0.010,4,576.713,1183.057,1836.206,641.172,2658.866,111.638,4161.654,570.825,441.3916119419966
65.750033,0.010,3,1806.693,417.832,2670.135,200.036,4126.220,611.760,--undefined--,--undefined--,441.6869075857115
65.756283,0.010,3,1790.668,253.552,2669.707,265.189,4153.477,634.473,--undefined--,--undefined--,441.72942802380624
65.762533,0.010,4,520.732,1092.428,1805.286,139.226,2657.754,78.989,4303.824,300.562,441.72942802380624
65.768783,0.010,4,626.424,627.021,1804.629,100.556,2649.328,30.705,4319.113,268.694,441.4352092669394
65.775033,0.010,4,630.743,754.799,1808.839,184.732,2654.536,53.544,4099.541,488.567,441.4352092669394
65.781283,0.010,4,646.746,515.120,1820.833,264.547,2653.418,81.278,4149.611,486.300,441.43495008598205
65.787533,0.010,4,673.855,520.375,1997.815,713.086,2698.940,540.769,4088.384,663.878,441.81317952009744
65.793783,0.008,3,695.477,452.859,2328.274,485.328,3644.970,596.271,--undefined--,--undefined--,441.81317952009744
65.800033,0.006,4,800.575,582.884,2043.891,3675.312,2586.521,292.120,3946.550,749.260,441.35938602292066
65.806283,0.003,4,862.022,324.157,2392.318,1544.627,2580.012,481.701,3953.203,732.853,440.93700402799203
65.812533,0.003,4,846.958,185.552,2286.018,1139.129,2602.991,489.615,4066.363,707.691,440.93700402799203
65.818783,0.003,4,837.474,137.036,2133.424,974.016,2624.004,259.051,4132.237,659.998,441.64510291378417
65.825033,0.003,4,851.713,160.195,2151.713,810.018,2653.452,304.485,4162.734,536.172,441.64510291378417
65.831283,0.003,4,868.672,238.904,2172.366,638.051,2750.261,705.685,4038.137,628.290,442.1548212487959
65.837533,0.003,4,814.349,298.665,1973.230,394.621,2825.494,819.692,4183.067,599.477,441.77907284768526
65.843783,0.004,4,763.520,287.463,1882.370,264.283,2723.018,872.825,4340.121,386.254,441.77907284768526
65.850033,0.004,4,730.593,400.064,1845.457,228.097,2680.278,285.245,4362.870,357.735,442.2844645947229
65.856283,0.004,4,817.700,304.154,1857.982,354.150,2672.264,106.610,4344.158,326.013,443.13600619712213
65.862533,0.004,4,868.817,500.266,1980.757,1311.265,2672.585,208.292,4056.265,645.134,443.13600619712213
65.868783,0.004,4,851.714,393.640,2001.741,2248.846,2646.127,176.038,3827.728,576.366,443.0396168737407
65.875033,0.004,3,844.216,305.987,2538.874,282.822,3635.598,583.686,--undefined--,--undefined--,443.0396168737407
65.881283,0.004,3,844.977,237.323,2535.142,223.386,3654.273,428.699,--undefined--,--undefined--,442.89308990220746
65.887533,0.004,4,853.879,335.975,2492.169,389.980,3622.447,4561.251,3771.016,1018.326,442.2869885922995
65.893783,0.004,4,844.269,606.686,1908.801,806.792,2691.743,331.638,4101.877,590.696,442.2869885922995
65.900033,0.004,4,695.335,1067.225,1776.173,585.139,2674.340,134.845,3951.461,471.036,441.80161631797046
65.906283,0.004,4,729.180,1113.792,1761.031,716.866,2673.014,145.748,3903.082,436.548,441.2228458205502
65.912533,0.004,4,817.144,1178.258,1780.139,1141.729,2677.789,359.013,3954.958,641.727,441.2228458205502
65.918783,0.004,4,849.977,715.838,1924.891,863.512,2714.051,415.939,4146.754,618.962,440.3413679460084
65.925033,0.004,4,766.874,521.259,1848.488,419.785,2691.574,176.818,4309.087,214.027,440.3413679460084
65.931283,0.004,4,664.361,1110.768,1855.881,432.721,2875.140,581.864,4200.552,534.277,439.83540663519796
65.937533,0.004,3,1729.617,487.833,2713.045,859.440,3721.194,822.910,--undefined--,--undefined--,440.67653132047946
65.943783,0.004,3,1688.818,283.670,2670.836,172.164,3952.187,834.841,--undefined--,--undefined--,440.67653132047946
65.950033,0.004,4,171.886,1958.586,1688.745,373.100,2665.524,66.403,4255.787,423.942,440.853199885635
65.956283,0.004,3,1455.316,840.639,2643.714,100.776,4050.154,738.377,--undefined--,--undefined--,440.4172456247896
65.962533,0.003,3,1149.985,702.453,2612.634,140.764,3717.941,751.293,--undefined--,--undefined--,440.4172456247896
65.968783,0.003,3,1344.557,792.424,2599.686,359.091,3744.606,560.589,--undefined--,--undefined--,440.0037157113741
65.975033,0.003,3,1427.043,1005.139,2654.176,323.157,3874.363,633.226,--undefined--,--undefined--,440.0037157113741
65.981283,0.003,3,1056.803,904.830,2614.345,214.106,3741.466,671.964,--undefined--,--undefined--,440.5704836736057
65.987533,0.003,3,1040.447,481.212,2612.180,106.251,3623.707,325.637,--undefined--,--undefined--,440.90993883090357
65.993783,0.003,3,981.741,434.835,2614.822,99.772,3621.118,453.422,--undefined--,--undefined--,440.90993883090357
66.000033,0.003,4,722.387,551.957,1784.686,1301.758,2655.364,151.052,4303.964,436.653,441.6812487306828
66.006283,0.001,4,663.862,583.821,1905.175,669.492,2712.930,455.569,4215.406,602.081,441.9641968720428
66.012533,0.001,3,1745.701,942.408,2618.206,519.545,3791.605,598.656,--undefined--,--undefined--,441.9641968720428
66.018783,0.001,3,1575.072,1475.096,2616.814,306.025,3935.692,809.587,--undefined--,--undefined--,442.0281600121382
66.025033,0.001,4,645.890,625.811,2390.078,2202.082,2595.831,275.701,4068.129,949.309,442.0281600121382
66.031283,0.001,3,819.517,420.175,2450.004,390.376,3706.327,979.952,--undefined--,--undefined--,442.47754782873267
66.037533,0.001,3,845.974,519.952,2090.102,473.168,3593.693,400.940,--undefined--,--undefined--,444.10753350298097
66.043783,0.001,3,942.355,624.729,2249.522,606.053,3580.925,333.974,--undefined--,--undefined--,444.10753350298097
66.050033,0.001,3,1000.361,713.394,2603.045,235.236,3749.830,724.900,--undefined--,--undefined--,147.8568101635869
66.056283,0.001,3,991.233,787.468,2635.524,152.895,3842.455,781.078,--undefined--,--undefined--,147.72065125068693
66.062533,0.001,4,920.044,3198.213,931.930,1479.448,2631.835,366.812,3824.118,668.582,147.72065125068693
66.068783,0.001,4,601.253,743.684,1852.753,612.634,2767.534,405.017,4117.222,551.947,147.46116554881166
66.075033,0.001,4,663.113,1240.030,1827.011,900.977,2762.760,498.932,4111.143,737.549,147.46116554881166
66.081283,0.001,4,1093.189,1176.348,2188.612,1107.294,3567.176,685.423,3679.384,5294.044,147.2776675353802
66.087533,0.001,4,645.871,588.894,1847.948,289.967,3420.059,720.084,4023.844,1303.504,147.12310842209854
66.093783,0.001,4,670.706,417.097,1799.779,427.581,2772.472,653.782,4241.847,345.536,147.12310842209854
66.100033,0.001,4,820.699,481.263,1961.948,754.239,2870.172,904.892,4169.933,730.987,146.80988091824295
66.106283,0.0010,3,910.957,305.415,2255.892,508.052,3516.142,465.494,--undefined--,--undefined--,146.89879299576012
66.112533,0.0010,3,943.540,339.742,2398.113,612.888,3510.121,433.524,--undefined--,--undefined--,146.89879299576012
66.118783,0.0010,3,965.637,440.934,2520.479,548.070,3569.591,554.888,--undefined--,--undefined--,147.11015577610272
66.125033,0.0010,4,709.072,2344.386,1155.663,701.847,2627.042,240.171,3610.243,297.184,147.11015577610272
66.131283,0.0010,3,1297.115,442.276,2610.893,184.849,3584.509,342.333,--undefined--,--undefined--,147.011659408415
66.137533,0.0010,3,1371.995,535.193,2598.512,281.687,3602.232,341.328,--undefined--,--undefined--,147.21251267543428
66.143783,0.0006,3,1081.382,1043.116,2146.706,689.661,3530.550,210.257,--undefined--,--undefined--,147.21251267543428
66.150033,0.0006,3,872.883,952.355,2058.475,550.096,3545.665,201.623,--undefined--,--undefined--,147.60620985285007
66.156283,0.0006,3,803.703,949.660,2219.294,764.789,3578.577,541.741,--undefined--,--undefined--,147.4585116471187
66.162533,0.0006,4,718.154,852.326,2046.928,1069.568,3005.522,1662.302,3833.757,1036.857,147.4585116471187
66.168783,0.0006,3,1380.972,1026.428,2674.550,435.898,4062.441,850.481,--undefined--,--undefined--,147.48006351398192
66.175033,0.0006,3,1259.808,480.301,2641.287,224.926,3815.407,795.800,--undefined--,--undefined--,147.48006351398192
66.181283,0.0006,3,1461.065,765.395,2692.753,419.114,4033.290,754.645,--undefined--,--undefined--,147.6851828474396
66.187533,0.0006,4,757.131,1212.400,1720.287,683.721,2857.132,974.141,4067.344,896.960,147.7349570159014
66.193783,0.0005,3,1235.899,785.020,2173.053,689.764,3564.166,230.828,--undefined--,--undefined--,147.7349570159014
66.200033,0.0005,3,1036.301,954.507,2338.633,484.925,3564.544,231.524,--undefined--,--undefined--,147.43479622990856
66.206283,0.0004,4,645.311,564.485,2371.509,2761.024,2597.333,494.428,4119.916,1019.404,148.40911896063847
66.212533,0.0006,4,612.206,488.839,2372.608,2079.840,2615.858,603.664,3964.521,1027.394,148.40911896063847
66.218783,0.0006,4,805.071,339.358,2045.573,1969.245,2655.131,528.589,4214.508,664.282,--undefined--
66.225033,0.0006,4,837.042,398.059,1534.671,2254.053,2666.602,212.939,4335.415,312.385,--undefined--
66.231283,0.0006,3,829.242,349.855,2627.788,117.607,3683.707,649.390,--undefined--,--undefined--,147.58065317272394
66.237533,0.0006,3,859.838,451.308,2609.162,145.138,3611.721,424.215,--undefined--,--undefined--,147.25301525036332
66.243783,0.0006,4,905.581,501.060,2162.340,2799.322,2572.018,650.469,3723.002,820.175,147.25301525036332
66.250033,0.0006,4,876.807,361.964,1916.701,457.738,3499.050,423.639,3615.271,2095.404,147.03835652921634
66.256283,0.0006,4,796.481,348.477,1793.768,405.369,3003.623,688.599,4192.642,634.595,146.87115062087187
66.262533,0.0004,4,812.527,149.054,1730.091,265.302,2801.541,445.033,4298.097,280.055,146.87115062087187
66.268783,0.0004,4,822.910,229.245,1784.105,348.568,2929.972,553.979,4118.541,510.609,146.8937745492069
66.275033,0.0004,4,791.649,428.691,1676.597,1719.528,2677.011,337.134,3908.237,517.639,146.8937745492069
66.281283,0.0004,4,818.039,477.379,1536.471,2595.624,2659.854,264.731,4211.882,482.944,146.66432008298648
66.287533,0.0004,4,841.332,318.598,2453.096,987.360,2834.567,1806.288,4132.719,717.468,146.63767188022166
66.293783,0.0003,3,972.732,373.618,2546.612,490.648,3652.200,452.857,--undefined--,--undefined--,146.63767188022166
66.300033,0.0003,3,838.195,490.744,2664.698,532.777,3968.082,859.699,--undefined--,--undefined--,146.99926392163695
66.306283,0.0003,4,763.170,575.469,2133.510,2303.314,2665.557,593.525,4170.072,601.043,147.37843083092048
66.312533,0.0003,3,1327.630,1394.017,2655.364,492.557,4137.545,713.890,--undefined--,--undefined--,147.37843083092048
66.318783,0.0003,3,1680.281,745.271,2740.959,913.863,4048.145,1066.874,--undefined--,--undefined--,147.4256193285237
66.325033,0.0003,4,646.392,762.812,1814.224,340.123,3133.182,702.635,4210.943,819.584,147.4256193285237
66.331283,0.0003,4,802.745,289.425,1847.174,364.826,3112.267,749.827,4034.894,1015.167,146.88245575730087
66.337533,0.0002,4,813.993,140.508,1786.411,373.419,2797.606,461.234,4299.018,498.546,146.8603234199335
66.343783,0.0003,4,803.195,232.396,1944.751,1024.313,3009.203,1175.344,4203.600,859.423,146.8603234199335
66.350033,0.0003,3,813.250,287.703,1962.184,629.392,3540.137,269.221,--undefined--,--undefined--,147.36331114975644
66.356283,0.0003,4,803.424,277.485,1817.515,276.426,3183.326,780.597,4033.627,1051.335,147.36583708960436
66.362533,0.0003,4,621.839,377.086,1772.093,150.363,2835.026,400.579,4357.596,345.855,147.36583708960436
66.368783,0.0003,4,622.970,477.476,1807.649,269.779,3366.222,582.886,4239.102,1517.058,147.4686385251784
66.375033,0.0003,3,777.888,372.024,2080.253,747.193,3497.796,416.481,--undefined--,--undefined--,147.4686385251784
66.381283,0.0003,4,822.037,305.733,2055.906,2186.266,2689.103,885.655,4277.495,733.213,147.29932088738818
66.387533,0.0003,4,866.453,182.744,1869.719,988.780,2821.149,596.349,4327.654,478.533,147.12341156244793
66.393783,0.0003,3,868.225,167.191,2085.211,904.103,3525.939,482.036,--undefined--,--undefined--,147.12341156244793
66.400033,0.0003,3,846.806,154.723,2339.845,792.079,3599.296,540.857,--undefined--,--undefined--,147.1692547115521
66.406283,0.0003,4,829.275,202.055,2075.952,4178.262,2585.460,578.333,4007.343,851.829,146.82128706364367
66.412533,0.0004,3,842.399,213.578,2394.540,604.215,3605.978,542.928,--undefined--,--undefined--,146.82128706364367
66.418783,0.0004,3,849.433,156.324,2148.813,710.711,3585.277,592.351,--undefined--,--undefined--,146.6319946932542
66.425033,0.0004,4,827.949,114.735,1807.042,355.272,3530.877,1062.261,4209.025,1361.763,146.6319946932542
66.431283,0.0005,3,780.225,165.481,1783.613,380.468,3555.932,661.205,--undefined--,--undefined--,146.93174940686353
66.437533,0.0005,3,799.673,202.656,1854.889,395.558,3504.390,278.464,--undefined--,--undefined--,147.1434916894428
66.443783,0.0005,4,830.288,132.116,1810.810,496.018,2849.101,1219.159,3606.361,410.111,147.1434916894428
66.450033,0.0005,4,841.286,153.469,1760.914,1023.685,2716.828,488.588,4004.513,669.123,147.0869345765703
66.456283,0.0005,4,850.680,173.968,1809.685,1441.259,2694.057,365.500,4049.589,609.282,147.43556894045648
66.462533,0.0005,4,841.602,185.859,1752.283,748.237,2736.148,292.872,4124.678,499.708,147.43556894045648
66.468783,0.0005,4,813.429,145.068,1751.365,308.863,2807.799,380.969,4318.270,308.324,147.6323159940014
66.475033,0.0005,4,768.338,306.513,1802.730,423.883,2903.801,568.812,4189.667,605.452,147.6323159940014
66.481283,0.0003,4,638.868,507.495,1821.318,350.303,2869.428,463.644,4228.355,511.084,147.34588028289252
66.487533,0.0002,4,600.856,420.820,1771.131,202.340,2853.610,458.038,4358.810,309.611,--undefined--
66.493783,0.0002,4,586.385,649.199,1779.045,402.405,2834.573,444.786,4362.583,302.211,--undefined--
66.500033,0.0002,4,622.173,753.110,1898.098,695.830,3060.356,860.341,4206.669,941.433,--undefined--
66.506283,0.0002,4,716.233,743.545,1822.346,491.642,3098.110,765.127,4106.568,836.755,--undefined--
66.512533,0.0001,4,663.237,1084.527,1843.903,538.162,3010.316,787.095,4147.024,710.695,--undefined--
66.518783,0.0001,3,1467.816,863.131,2637.179,807.296,3817.812,948.311,--undefined--,--undefined--,--undefined--
66.525033,0.0001,3,1147.311,998.977,2431.599,722.646,3563.774,597.401,--undefined--,--undefined--,--undefined--
66.531283,0.0001,4,729.743,533.674,2103.776,627.222,3511.770,621.437,3696.925,2604.157,--undefined--
66.537533,0.0001,4,753.931,457.667,2028.393,765.301,3077.147,991.117,3975.603,1016.380,--undefined--
66.543783,0.0001,4,729.324,349.873,1784.774,245.235,2799.188,282.812,4264.014,341.365,--undefined--
66.550033,0.0001,4,724.589,349.497,1776.722,179.060,2830.364,363.776,4070.350,501.593,--undefined--
66.556283,0.0001,4,665.134,387.369,1780.986,119.951,3186.232,850.527,3942.973,968.914,--undefined--
66.562533,0.0001,4,694.270,413.161,1816.099,234.601,3453.862,717.550,3947.808,1497.561,--undefined--
66.568783,0.0001,3,721.294,557.733,1974.726,597.671,3546.827,395.610,--undefined--,--undefined--,--undefined--
66.575033,0.0001,3,742.717,545.505,2072.647,629.865,3556.624,458.235,--undefined--,--undefined--,--undefined--
66.581283,0.0001,4,788.230,477.115,2088.373,787.358,3165.189,1234.417,3940.974,1141.203,--undefined--
66.587533,0.0001,4,750.820,454.073,1919.671,872.062,2815.079,606.365,4102.690,725.645,--undefined--
66.593783,0.00005,4,623.569,350.346,1962.286,736.334,2902.522,852.561,4144.839,844.718,--undefined--
66.600033,0.00005,4,625.911,329.073,1929.035,528.171,2748.566,711.244,4196.236,798.745,--undefined--
66.606283,0.00005,4,671.398,430.009,1890.327,443.271,2729.671,397.688,4209.305,731.552,--undefined--
66.612533,0.00005,4,574.753,366.819,1911.345,296.167,2856.105,616.919,4167.849,754.520,--undefined--
66.618783,0.00005,4,545.511,266.181,1874.564,321.833,3033.383,917.971,4219.331,796.502,--undefined--
66.625033,0.00005,4,568.325,371.884,1938.805,334.642,3449.270,688.359,4063.034,1946.740,--undefined--
66.631283,0.00006,4,618.743,475.238,1894.208,402.383,3061.871,924.550,4230.334,1060.833,--undefined--
66.637533,0.00009,4,615.043,308.773,1768.619,269.447,2769.775,444.585,4327.453,526.214,--undefined--
66.643783,0.00009,4,601.134,329.721,1779.597,185.241,3072.305,933.482,3828.088,739.191,--undefined--
66.650033,0.00009,4,605.676,470.255,1762.842,275.451,2881.051,690.801,3885.773,516.359,--undefined--
66.656283,0.00009,4,714.120,1069.294,1759.170,857.238,2764.379,491.462,4019.708,627.396,--undefined--
66.662533,0.00009,4,792.645,1357.384,1663.779,1189.190,2722.925,410.260,4010.054,650.940,--undefined--
66.668783,0.00009,4,626.939,870.330,1767.120,953.431,2737.069,341.344,4027.517,617.617,--undefined--
66.675033,0.00009,4,565.693,606.625,1908.284,954.609,2747.473,569.488,4032.910,784.561,--undefined--
66.681283,0.00009,4,626.175,733.069,2098.716,844.091,3482.312,967.387,4035.657,2540.663,--undefined--
66.687533,0.00004,4,641.654,606.337,1845.471,655.505,3324.867,815.969,4123.168,1154.568,--undefined--
66.693783,0.00003,4,743.940,699.605,1776.425,892.067,2762.908,421.739,4157.131,528.061,--undefined--
66.700033,0.00003,4,711.512,898.680,1826.577,1001.630,2724.766,387.251,4011.295,690.414,--undefined--
66.706283,0.00004,4,598.499,931.226,1791.769,821.300,2731.551,358.398,3893.440,642.496,--undefined--
66.712533,0.00004,4,639.557,519.890,1821.877,420.201,2835.062,485.708,4052.373,656.839,--undefined--
66.718783,0.00004,4,684.540,509.436,1833.635,332.539,3430.550,617.798,4111.862,1831.950,--undefined--
66.725033,0.00004,4,670.867,456.718,1879.739,631.978,2862.708,655.055,4054.321,398.523,--undefined--
66.731283,0.00004,4,794.722,436.246,2147.602,1638.137,2653.476,639.733,4065.058,493.806,--undefined--
66.737533,0.00004,4,885.713,491.531,2035.545,1570.377,2690.983,480.379,4137.228,670.490,--undefined--
66.743783,0.00004,4,877.268,350.650,1853.211,480.270,2736.283,246.535,4237.325,391.387,--undefined--
66.750033,0.00004,4,828.305,272.886,1888.306,266.461,3152.706,796.311,3951.501,881.816,--undefined--
66.756283,0.00002,4,796.872,325.843,1924.192,306.807,3483.186,373.679,4295.517,2612.339,--undefined--
66.762533,0.00002,4,835.795,426.262,1941.921,495.605,3476.366,417.568,4458.466,2866.427,--undefined--
66.768783,0.00003,4,866.985,351.792,1995.169,542.715,3513.915,431.908,4346.752,3265.738,--undefined--
66.775033,0.00003,4,820.784,243.634,1973.967,489.714,3493.268,432.478,4394.772,2407.175,--undefined--
66.781283,0.00003,4,850.990,204.785,2004.997,739.288,3055.260,803.384,4248.044,814.208,--undefined--
66.787533,0.00003,4,838.445,116.902,1821.184,541.769,2734.849,228.302,4362.629,238.022,--undefined--
66.793783,0.00003,4,829.630,98.549,1777.289,373.978,2709.112,224.330,4275.255,414.025,--undefined--
66.800033,0.00003,4,787.645,135.481,1686.199,458.637,2714.406,265.613,4206.564,819.166,--undefined--
66.806283,0.00003,4,786.454,157.378,1689.433,646.476,2751.918,446.999,4211.875,844.300,--undefined--
66.812533,0.00003,4,785.032,211.111,1758.841,751.396,3145.912,879.967,4122.572,1464.698,--undefined--
66.818783,0.00002,4,847.373,207.325,1928.989,770.504,3360.304,695.345,4307.623,2341.676,--undefined--
66.825033,0.00002,3,836.061,252.636,2031.982,504.487,3504.507,237.969,--undefined--,--undefined--,--undefined--
66.831283,0.00002,3,784.957,270.926,2013.164,640.805,3523.474,350.454,--undefined--,--undefined--,--undefined--
66.837533,0.00002,4,800.455,339.328,1700.106,4877.872,2550.603,815.267,3707.240,670.898,--undefined--
