time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
58.651553,0.007,4,1131.924,301.295,2256.379,846.368,2775.988,534.799,4294.224,1437.509,--undefined--
58.657803,0.007,3,1110.629,453.856,2388.028,623.192,2786.719,725.166,--undefined--,--undefined--,--undefined--
58.664053,0.005,4,1227.492,437.542,2237.226,444.854,2887.372,480.751,4506.657,1059.744,--undefined--
58.670303,0.002,4,1188.325,484.366,2165.872,568.007,2928.842,423.279,4312.740,1064.850,--undefined--
58.676553,0.001,4,1256.458,408.030,2023.655,834.933,2935.036,306.275,4208.167,1034.552,--undefined--
58.682803,0.0008,4,1205.087,422.551,2036.152,582.239,2904.612,326.032,4125.856,1021.280,--undefined--
58.689053,0.0006,4,1232.801,491.603,2125.728,522.203,2906.602,375.990,4222.842,1153.807,--undefined--
58.695303,0.0006,4,1222.398,382.785,2196.387,704.769,2933.564,542.526,4300.800,1247.311,--undefined--
58.701553,0.0006,3,1195.959,615.260,2190.736,939.478,2983.488,398.766,--undefined--,--undefined--,--undefined--
58.707803,0.0003,3,1080.525,573.725,2402.087,646.537,2930.588,468.370,--undefined--,--undefined--,--undefined--
58.714053,0.0003,4,1049.661,569.812,2283.292,796.574,2843.453,382.729,4430.905,873.838,--undefined--
58.720303,0.0001,4,1057.938,482.471,2254.477,768.650,2940.318,532.717,4353.061,920.103,--undefined--
58.726553,0.0001,4,1210.257,1051.443,1956.245,1879.275,2775.038,795.840,4247.015,673.877,--undefined--
58.732803,0.00009,3,1528.745,581.593,2840.156,574.354,4232.581,671.440,--undefined--,--undefined--,--undefined--
58.739053,0.0006,4,1396.169,821.183,1430.796,2374.481,2837.222,520.734,4214.256,694.573,--undefined--
58.745303,0.023,4,1261.367,1642.954,1719.996,1032.243,2765.716,553.448,4202.576,485.730,--undefined--
58.751553,0.023,3,1579.993,487.476,2605.874,667.365,3748.870,1088.495,--undefined--,--undefined--,--undefined--
58.757803,0.023,3,1592.233,320.254,2298.715,633.058,3354.847,696.938,--undefined--,--undefined--,--undefined--
58.764053,0.043,4,1578.131,459.075,2231.380,310.908,3397.157,1032.189,4433.518,2286.977,--undefined--
58.770303,0.043,4,1470.884,591.548,2197.532,303.840,2868.434,1541.734,3968.664,756.824,--undefined--
58.776553,0.043,4,1152.505,400.122,2093.061,271.211,3012.180,823.185,4203.193,718.346,--undefined--
58.782803,0.043,4,1030.560,303.165,1924.113,325.897,2736.820,736.465,3984.217,505.183,--undefined--
58.789053,0.043,4,1093.908,363.323,1931.238,441.130,2519.432,736.224,3910.119,506.984,--undefined--
58.795303,0.043,4,1112.185,319.929,2001.149,501.703,2547.245,867.842,4215.662,967.476,--undefined--
58.801553,0.043,4,1197.830,376.802,1915.435,465.443,2685.066,848.646,4262.376,874.005,--undefined--
58.807803,0.043,4,1060.346,301.121,1912.410,338.837,2778.427,881.562,4460.402,979.285,--undefined--
58.814053,0.015,4,913.950,368.075,1792.087,687.554,2767.383,1086.339,4323.406,611.453,--undefined--
58.820303,0.003,4,990.911,407.274,1851.547,598.361,3242.439,1944.647,4239.962,1038.551,--undefined--
58.826553,0.003,4,1075.704,396.716,1917.823,501.016,3470.438,2471.477,4221.193,1066.042,--undefined--
58.832803,0.001,3,1103.071,510.096,2040.032,429.590,3750.309,1079.964,--undefined--,--undefined--,--undefined--
58.839053,0.001,3,1041.851,574.374,2102.555,381.132,3571.460,1239.525,--undefined--,--undefined--,--undefined--
58.845303,0.001,3,1163.426,295.116,2147.084,438.218,3557.253,1347.954,--undefined--,--undefined--,--undefined--
58.851553,0.0005,4,1160.576,145.470,2182.724,1281.972,2777.837,905.941,4426.327,721.391,--undefined--
58.857803,0.0003,4,1111.941,294.867,2169.799,2128.406,2631.188,602.264,4588.663,763.445,--undefined--
58.864053,0.0002,3,998.580,435.265,2219.857,597.007,3482.794,980.673,--undefined--,--undefined--,--undefined--
58.870303,0.0003,4,908.647,295.430,2257.719,457.964,3426.894,1230.575,4500.050,1748.242,--undefined--
58.876553,0.030,4,809.698,265.371,2232.921,551.628,3011.410,1004.432,4939.942,1115.700,--undefined--
58.882803,0.051,4,611.455,334.669,2166.175,640.767,3117.180,961.721,4459.732,1035.218,--undefined--
58.889053,0.059,4,588.754,191.359,2094.921,569.152,2855.550,483.496,4208.840,538.271,--undefined--
58.895303,0.227,4,864.483,336.792,2073.474,601.075,2833.488,272.489,4103.138,418.716,--undefined--
58.901553,0.227,4,847.937,407.883,2077.435,591.864,2820.968,254.215,4033.362,471.988,--undefined--
58.907803,0.227,4,821.624,763.589,1909.531,852.448,2798.854,367.517,3959.797,496.587,--undefined--
58.914053,0.227,4,669.716,723.963,2170.818,437.802,3000.204,368.075,4082.989,266.141,--undefined--
58.920303,0.227,4,612.762,729.527,2260.894,327.610,3032.059,396.977,4095.431,233.906,--undefined--
58.926553,0.227,4,522.767,481.138,2289.674,267.220,2988.155,395.228,4110.734,269.349,--undefined--
58.932803,0.227,4,474.280,277.027,2330.599,177.294,2994.220,229.536,4177.595,251.855,183.9263402012485
58.939053,0.227,4,436.681,190.338,2367.784,147.473,3033.597,182.272,4229.105,211.687,182.54469400639346
58.945303,0.129,4,391.816,168.495,2347.989,147.142,3063.951,131.812,4319.239,133.073,182.54469400639346
58.951553,0.112,4,382.569,178.810,2284.646,243.566,3051.151,151.519,4334.069,147.443,179.8612366346439
58.957803,0.089,4,374.016,149.821,2259.552,191.346,2990.456,232.586,4358.057,114.737,176.1386797145662
58.964053,0.073,4,371.130,135.813,2234.815,151.959,2922.326,171.153,4370.799,205.827,176.1386797145662
58.970303,0.044,4,372.047,167.253,2184.038,325.080,2910.374,237.933,4367.221,378.249,174.04407880172965
58.976553,0.026,4,405.552,190.655,2175.365,344.397,3025.902,438.635,4355.536,369.249,174.04407880172965
58.982803,0.017,4,401.845,199.598,2085.906,157.869,3126.838,496.146,4356.404,213.773,164.19295221599253
58.989053,0.007,4,331.360,545.545,2113.336,102.373,3196.853,474.513,4393.402,278.438,--undefined--
58.995303,0.007,3,2154.436,289.334,3121.667,393.694,4414.994,257.392,--undefined--,--undefined--,--undefined--
59.001553,0.025,3,2139.692,264.736,3059.935,451.334,4452.208,273.488,--undefined--,--undefined--,--undefined--
59.007803,0.025,3,2090.530,201.469,3107.276,636.649,4472.339,419.134,--undefined--,--undefined--,--undefined--
59.014053,0.025,4,1186.241,508.737,2112.659,198.625,3268.504,415.475,4470.222,276.439,--undefined--
59.020303,0.025,4,1129.765,225.959,2017.445,241.807,3200.381,599.272,4370.663,779.760,--undefined--
59.026553,0.025,4,1151.456,259.577,2022.604,199.477,3046.762,646.253,4327.081,802.159,--undefined--
59.032803,0.025,4,1146.745,265.252,2000.229,165.255,3126.413,527.354,4314.204,560.085,--undefined--
59.039053,0.025,4,1222.413,352.967,1908.280,359.777,3254.035,699.609,4336.277,521.981,--undefined--
59.045303,0.025,4,1234.495,246.547,1969.668,345.423,3236.345,926.721,4356.068,412.784,--undefined--
59.051553,0.021,4,1219.554,337.551,1966.612,191.540,3301.909,786.434,4281.592,405.819,--undefined--
59.057803,0.006,4,1168.410,450.489,1958.377,183.351,3501.798,800.317,4296.536,536.251,--undefined--
59.064053,0.004,4,1124.123,385.974,2024.671,216.276,3234.551,832.314,4343.207,391.909,--undefined--
59.070303,0.004,4,1067.406,295.377,2086.372,226.617,3218.835,672.208,4317.084,449.283,--undefined--
59.076553,0.003,4,1103.674,507.873,2157.613,263.161,3456.674,1041.865,4323.472,846.481,--undefined--
59.082803,0.003,4,1249.214,323.946,2174.273,465.895,3231.833,1083.523,4297.454,372.619,--undefined--
59.089053,0.003,4,1222.568,295.462,2131.692,538.011,3065.580,509.183,4388.651,176.248,--undefined--
59.095303,0.003,4,1214.998,464.803,2216.559,633.354,3079.984,542.428,4435.661,413.946,--undefined--
59.101553,0.004,4,1455.851,843.419,2044.746,877.035,3308.714,885.321,4495.195,776.146,--undefined--
59.107803,0.007,3,1519.506,750.534,2046.033,680.075,3729.077,555.551,--undefined--,--undefined--,--undefined--
59.114053,0.030,3,1716.939,492.031,2581.292,1579.907,3766.869,728.912,--undefined--,--undefined--,--undefined--
59.120303,0.086,3,1727.143,450.417,2817.103,1620.762,3833.900,984.514,--undefined--,--undefined--,--undefined--
59.126553,0.145,2,1630.805,800.971,3622.694,1220.870,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
59.132803,0.146,4,596.656,578.655,1453.624,406.273,3190.312,899.608,4440.533,819.298,210.9237680497815
59.139053,0.146,4,727.338,378.499,1438.399,426.257,3056.937,678.996,4071.885,436.079,205.48433715094248
59.145303,0.146,4,808.380,332.327,1366.166,530.744,3212.515,776.993,3884.549,427.663,205.48433715094248
59.151553,0.146,4,942.609,277.632,1287.072,1206.065,3620.725,1994.032,3642.661,265.955,201.39698035639245
59.157803,0.146,3,924.103,152.538,2055.751,1623.284,3623.623,159.438,--undefined--,--undefined--,199.3819373676982
59.164053,0.146,3,912.166,92.164,2208.910,758.140,3589.427,169.952,--undefined--,--undefined--,199.3819373676982
59.170303,0.146,3,903.673,76.756,2322.671,661.162,3661.826,317.020,--undefined--,--undefined--,197.7401193065521
59.176553,0.146,3,864.777,105.771,2570.728,401.930,3782.310,726.815,--undefined--,--undefined--,197.7401193065521
59.182803,0.090,3,818.973,148.871,2564.410,482.553,3719.138,1008.093,--undefined--,--undefined--,196.48038482586867
59.189053,0.075,4,770.697,172.800,1907.523,1680.556,2970.731,816.272,3982.230,1503.590,195.4495277827876
59.195303,0.075,3,768.593,191.893,2055.689,2219.587,2878.256,340.565,--undefined--,--undefined--,195.4495277827876
59.201553,0.051,3,800.962,188.996,2657.129,273.257,3291.069,1500.215,--undefined--,--undefined--,194.85589395454852
59.207803,0.051,3,845.436,300.935,2584.164,328.568,3307.977,1373.108,--undefined--,--undefined--,191.73343576955455
59.214053,0.021,3,903.761,674.896,2562.449,409.140,3208.358,929.208,--undefined--,--undefined--,191.73343576955455
59.220303,0.019,3,862.243,749.355,2606.848,283.855,3528.750,1363.959,--undefined--,--undefined--,184.13147873903694
59.226553,0.014,3,724.019,969.707,2627.006,361.499,3856.580,1876.643,--undefined--,--undefined--,184.13147873903694
59.232803,0.010,3,834.246,1313.569,2760.545,425.321,3614.866,1723.536,--undefined--,--undefined--,176.01882589650575
59.239053,0.028,3,886.371,1911.018,2727.779,714.754,3789.856,1542.414,--undefined--,--undefined--,--undefined--
59.245303,0.028,3,1417.783,1621.842,2842.399,774.099,4675.695,640.816,--undefined--,--undefined--,--undefined--
59.251553,0.028,4,1138.327,405.597,1869.305,642.182,3079.915,936.436,4574.822,549.553,--undefined--
59.257803,0.028,4,1136.853,250.199,1793.441,247.626,3112.683,1102.741,4324.762,557.920,--undefined--
59.264053,0.028,4,1198.715,289.633,1865.224,286.634,2936.287,1406.342,4247.314,563.527,--undefined--
59.270303,0.028,4,1192.864,269.719,1910.367,330.581,3183.914,1436.813,4104.144,582.515,--undefined--
59.276553,0.028,4,1152.713,192.464,1929.348,343.297,3292.682,1029.553,4175.388,504.252,--undefined--
59.282803,0.028,4,1190.305,196.933,1890.462,347.067,3457.079,958.544,4324.769,545.822,--undefined--
59.289053,0.007,4,1288.034,369.984,1875.066,295.070,3342.713,823.601,4330.792,366.008,--undefined--
59.295303,0.004,4,1179.093,412.012,1876.278,341.905,3357.721,632.917,4373.596,413.423,--undefined--
59.301553,0.003,4,1176.206,559.560,1924.409,490.658,3420.497,823.272,4286.680,400.397,--undefined--
59.307803,0.003,4,1238.476,452.884,2273.226,917.631,3819.018,1851.010,4336.560,662.745,--undefined--
59.314053,0.003,4,1284.677,364.204,2390.422,1269.531,3756.388,2179.585,4339.399,430.267,--undefined--
59.320303,0.003,3,1304.426,238.615,2299.728,1002.133,4223.004,515.482,--undefined--,--undefined--,--undefined--
59.326553,0.002,4,1323.993,350.971,2426.010,1252.071,3771.889,1965.869,4548.063,1060.990,--undefined--
59.332803,0.002,4,1558.370,3557.608,1593.945,622.861,3093.566,1051.100,4504.999,631.955,--undefined--
59.339053,0.002,3,1752.608,354.822,3093.413,755.428,4362.248,450.744,--undefined--,--undefined--,--undefined--
59.345303,0.004,3,1626.488,847.465,2994.705,623.397,4286.334,569.472,--undefined--,--undefined--,--undefined--
59.351553,0.007,4,1026.307,695.583,2418.115,979.358,3336.374,1017.004,4343.100,618.749,--undefined--
59.357803,0.020,4,808.396,927.306,1983.573,752.310,3079.151,566.100,4344.308,282.613,--undefined--
59.364053,0.026,4,364.860,672.643,1748.380,492.544,2855.559,296.437,4347.826,333.426,--undefined--
59.370303,0.044,4,443.746,265.845,1693.918,192.198,2746.290,401.227,4355.310,350.096,166.90162784100733
59.376553,0.095,4,486.883,114.010,1720.418,157.833,2737.141,423.112,4270.865,289.864,166.90162784100733
59.382803,0.095,4,533.857,304.624,1853.660,342.917,2689.501,708.190,4204.931,524.640,159.29601254501515
59.389053,0.095,4,556.027,311.273,1886.363,298.454,2737.887,451.243,4248.601,412.046,150.71874430337456
59.395303,0.129,4,563.165,185.930,1841.605,164.704,2832.518,154.183,4263.599,182.693,150.71874430337456
59.401553,0.159,4,562.442,119.233,1875.429,175.934,2864.040,125.640,4256.536,146.557,142.91433918565235
59.407803,0.159,4,559.562,77.338,1937.763,147.608,2847.411,123.488,4248.675,110.491,140.99673752168906
59.414053,0.159,4,556.629,69.896,1943.344,112.450,2872.241,142.852,4183.473,74.111,140.99673752168906
59.420303,0.159,4,552.592,75.165,1946.885,142.198,2813.751,132.847,4212.201,63.417,140.1407861097139
59.426553,0.159,4,557.839,93.818,1961.174,174.293,2798.114,137.356,4203.590,80.886,140.1407861097139
59.432803,0.159,4,557.085,108.969,1996.328,202.352,2847.709,180.957,4175.701,139.812,138.55655899029716
59.439053,0.159,4,550.185,94.098,2044.594,205.894,2856.412,161.143,4178.750,131.208,134.39049330091927
59.445303,0.159,4,543.741,89.339,2045.448,243.307,2831.079,104.526,4244.750,93.330,134.39049330091927
59.451553,0.087,4,539.140,85.705,2015.745,232.501,2837.030,202.684,4223.102,77.295,130.79153558419458
59.457803,0.087,4,533.183,91.922,2008.060,158.346,2822.932,189.803,4190.856,129.132,129.45201245944477
59.464053,0.087,4,522.516,119.969,1972.373,146.756,2826.623,106.855,4233.631,178.683,129.45201245944477
59.470303,0.073,4,513.546,119.547,1963.199,145.663,2819.862,112.556,4272.830,125.961,129.2073751890276
59.476553,0.073,4,530.718,139.322,1921.115,148.429,2797.600,124.487,4230.314,146.465,129.2073751890276
59.482803,0.073,4,613.999,354.364,1861.494,275.787,2800.608,139.107,4162.514,425.696,130.10289502399417
59.489053,0.073,4,636.613,448.324,1766.702,282.610,2778.176,241.654,4238.245,567.054,129.4030313884213
59.495303,0.041,4,687.923,517.075,1803.506,315.743,2686.442,504.175,4282.695,755.976,129.4030313884213
59.501553,0.041,4,649.087,718.835,1867.922,356.044,2691.655,392.832,4236.284,1175.425,131.02027985164872
59.507803,0.040,4,486.880,1074.652,1812.098,611.889,2732.127,321.244,4405.287,1824.908,133.1199057529604
59.514053,0.040,4,376.989,1225.226,1727.532,564.674,2748.866,322.410,4115.605,1269.390,133.1199057529604
59.520303,0.040,4,322.033,1031.864,1831.256,653.297,2716.144,323.774,4023.878,953.814,136.72169233437305
59.526553,0.017,4,316.885,848.432,1868.707,598.642,2687.493,327.736,4098.153,1082.068,136.72169233437305
59.532803,0.011,4,368.373,529.952,2025.294,526.795,2675.061,313.386,4243.935,1038.799,137.27396830466407
59.539053,0.011,4,370.624,446.185,2006.436,418.049,2818.807,567.857,4292.084,1028.334,137.02379832025065
59.545303,0.009,4,348.281,441.229,1845.716,352.300,2785.006,594.031,4298.291,435.467,137.02379832025065
59.551553,0.004,4,312.692,444.795,1887.218,455.539,2784.664,602.818,4352.349,374.426,138.17957995200413
59.557803,0.003,4,262.624,556.075,1853.807,605.558,2766.241,577.041,4597.459,710.778,141.48887494400032
59.564053,0.003,4,341.736,382.103,1824.170,378.571,2853.082,405.143,4593.201,585.757,141.48887494400032
59.570303,0.001,4,321.927,306.815,1768.572,418.206,2883.595,383.072,4408.219,372.548,142.3080883967796
59.576553,0.001,4,111.084,710.798,1654.000,619.518,2825.486,465.543,4364.117,188.308,142.3080883967796
59.582803,0.001,4,227.261,625.586,1889.304,1077.977,2884.525,783.784,4312.773,99.619,142.26233874680693
59.589053,0.002,4,224.554,511.987,2086.736,581.907,3269.840,1260.483,4308.891,116.230,146.7442154092104
59.595303,0.003,4,219.579,421.642,1957.792,356.863,3628.940,943.190,4385.462,271.951,146.7442154092104
59.601553,0.003,3,1985.540,595.087,4192.237,567.751,4675.069,2607.173,--undefined--,--undefined--,147.24277326112025
59.607803,0.003,3,1593.690,452.972,2463.742,2111.978,4320.076,1085.303,--undefined--,--undefined--,--undefined--
59.614053,0.003,3,1482.277,1785.111,1658.060,345.417,4429.884,717.122,--undefined--,--undefined--,--undefined--
59.620303,0.003,3,1526.564,439.431,1902.384,662.832,4287.939,410.599,--undefined--,--undefined--,--undefined--
59.626553,0.003,3,1554.511,584.901,2116.314,1160.753,4355.486,308.156,--undefined--,--undefined--,--undefined--
59.632803,0.003,3,1535.584,524.369,2302.962,853.849,4292.968,387.306,--undefined--,--undefined--,--undefined--
59.639053,0.003,3,1501.471,511.165,2535.478,930.233,4273.169,374.642,--undefined--,--undefined--,--undefined--
59.645303,0.001,3,1604.480,381.260,2713.196,1262.418,4351.758,434.561,--undefined--,--undefined--,--undefined--
59.651553,0.001,3,1668.024,319.202,2689.833,1313.141,4302.201,654.529,--undefined--,--undefined--,--undefined--
59.657803,0.0010,3,1586.766,406.146,3005.700,1417.081,4364.699,474.493,--undefined--,--undefined--,149.15534967200082
59.664053,0.0010,3,1494.820,845.255,2902.181,842.607,4404.356,253.624,--undefined--,--undefined--,149.15534967200082
59.670303,0.0010,3,1679.043,587.272,2947.403,551.167,4380.289,225.527,--undefined--,--undefined--,149.03132607591252
59.676553,0.0010,4,322.605,547.953,1696.366,203.993,2914.730,277.636,4332.049,341.940,149.03132607591252
59.682803,0.030,4,446.469,338.761,1680.669,302.069,2906.231,228.827,4525.435,760.989,145.6863267179256
59.689053,0.030,4,445.737,338.409,1574.905,233.212,2882.450,163.645,4317.687,502.202,139.382766407325
59.695303,0.030,4,514.066,1470.248,1566.801,410.097,2855.504,864.427,4130.643,825.660,139.382766407325
59.701553,0.030,4,1191.503,218.629,2059.285,418.174,3476.903,2938.051,3852.315,698.925,--undefined--
59.707803,0.030,4,1169.139,182.084,2025.591,362.960,2965.203,1339.106,3980.566,552.187,--undefined--
59.714053,0.030,4,1058.672,309.089,1854.364,376.465,2791.112,608.408,4196.003,388.697,--undefined--
59.720303,0.047,4,1091.366,475.299,1749.964,339.371,2791.665,506.184,4357.010,261.028,--undefined--
59.726553,0.047,4,1155.072,311.450,1782.798,290.754,2959.933,470.872,4406.285,387.968,--undefined--
59.732803,0.047,4,1165.882,293.464,1854.518,481.125,3066.459,488.788,4542.887,1107.499,--undefined--
59.739053,0.047,4,1060.792,279.260,1906.278,252.937,3093.396,483.725,4253.220,1525.522,--undefined--
59.745303,0.047,4,1140.787,320.865,1980.689,256.209,3064.105,926.133,4121.497,1601.513,--undefined--
59.751553,0.047,4,1151.438,288.974,2046.836,223.131,3026.604,1893.915,4303.506,1523.215,--undefined--
59.757803,0.047,3,1179.491,227.120,1997.234,280.578,3444.430,1016.338,--undefined--,--undefined--,--undefined--
59.764053,0.047,4,1141.529,215.390,1803.832,299.420,3112.980,922.187,4520.594,913.377,--undefined--
59.770303,0.031,4,1160.297,323.864,1791.042,274.285,2825.865,1205.343,4341.017,622.648,--undefined--
59.776553,0.013,4,1167.217,332.155,1816.207,293.139,2812.604,832.117,4280.632,621.780,--undefined--
59.782803,0.004,4,1035.115,281.328,1814.010,187.413,2952.476,1109.647,4326.456,578.701,--undefined--
59.789053,0.044,4,909.080,203.983,1879.092,217.094,3026.454,1049.076,4276.417,558.780,--undefined--
59.795303,0.044,4,876.533,144.288,1922.514,394.498,2969.284,1040.007,4243.224,608.828,--undefined--
59.801553,0.044,4,1015.761,333.577,2290.207,841.904,2927.888,786.509,4070.520,1679.335,--undefined--
59.807803,0.044,4,1074.840,372.358,2387.348,771.459,2873.111,637.570,4018.143,1899.251,--undefined--
59.814053,0.044,4,1202.086,386.747,2236.391,945.732,2775.837,451.606,4177.334,1642.472,--undefined--
59.820303,0.044,4,1232.670,313.155,2134.793,865.233,2732.090,340.159,4206.707,1190.264,--undefined--
59.826553,0.044,4,1302.677,470.220,2125.123,1002.858,2692.976,286.127,4120.491,1259.486,--undefined--
59.832803,0.044,4,1254.321,566.890,2165.280,814.284,2630.281,195.814,3992.541,786.343,--undefined--
59.839053,0.028,4,1225.082,324.292,2396.675,327.473,2817.923,619.142,4131.810,1064.283,--undefined--
59.845303,0.018,4,1151.555,355.873,2458.665,301.947,3016.690,791.808,4688.554,2603.748,--undefined--
59.851553,0.018,3,1194.883,452.073,2550.165,374.414,2864.963,919.629,--undefined--,--undefined--,--undefined--
59.857803,0.018,4,1104.800,397.080,2452.215,630.484,2684.880,324.700,4204.814,1400.167,--undefined--
59.864053,0.005,4,1034.816,443.562,2307.857,649.199,2781.902,315.554,4195.470,1172.192,--undefined--
59.870303,0.005,4,1084.169,503.256,2001.976,711.982,2868.075,281.347,4166.624,1005.095,--undefined--
59.876553,0.005,4,1044.347,303.915,2044.774,565.005,2966.662,385.985,4101.095,1141.161,--undefined--
59.882803,0.002,4,1027.010,218.597,2311.758,558.685,2887.716,534.589,4174.495,965.176,--undefined--
59.889053,0.0008,4,1021.780,451.974,2139.796,1166.641,2768.893,341.082,4111.730,599.971,--undefined--
59.895303,0.0008,4,1031.298,588.413,2108.260,1750.562,2721.289,404.996,4015.315,1004.289,--undefined--
59.901553,0.0006,4,1013.973,527.074,2684.557,417.256,2690.294,2285.760,3986.989,1571.832,--undefined--
59.907803,0.0003,4,1017.290,646.951,2489.286,3235.345,2622.509,268.397,4036.951,903.028,--undefined--
59.914053,0.0003,4,1011.097,1056.439,1777.746,2105.701,2714.754,401.017,4052.314,808.013,--undefined--
59.920303,0.0003,4,812.485,641.568,2016.724,858.972,2953.846,708.643,4163.275,887.383,--undefined--
59.926553,0.0003,4,1178.868,580.073,2263.234,749.999,3121.514,2000.438,4002.038,1856.393,--undefined--
59.932803,0.0003,4,1283.719,541.425,2291.601,2346.354,2413.123,411.188,4073.310,1060.029,--undefined--
59.939053,0.005,4,1146.755,1200.278,1733.551,1265.591,2594.111,302.261,4245.921,787.323,--undefined--
59.945303,0.005,4,832.612,785.681,1942.058,586.628,2775.507,562.519,4187.318,610.911,--undefined--
59.951553,0.005,4,1122.246,446.763,1834.884,481.386,2998.371,1186.118,4308.179,1138.604,--undefined--
59.957803,0.005,4,1200.169,352.480,1810.147,324.366,2846.729,1029.469,4211.234,753.209,--undefined--
59.964053,0.015,4,1211.170,407.222,1855.080,454.070,2514.857,896.320,4138.705,650.825,--undefined--
59.970303,0.091,4,892.903,168.953,2069.364,282.712,3057.813,3643.144,3754.185,482.444,--undefined--
59.976553,0.151,3,819.660,124.065,2018.684,264.498,3712.801,288.530,--undefined--,--undefined--,--undefined--
59.982803,0.151,4,800.643,104.938,1808.294,501.003,3713.525,417.630,3769.422,1611.579,--undefined--
59.989053,0.151,4,820.742,128.978,1768.742,215.510,3668.175,715.698,3816.658,1039.407,--undefined--
59.995303,0.151,4,824.831,73.598,1779.396,192.876,3468.439,570.972,3880.455,517.339,--undefined--
60.001553,0.151,4,807.862,70.496,1693.471,345.940,3543.515,509.097,3786.370,598.333,--undefined--
60.007803,0.151,4,775.537,82.705,1617.980,391.305,3627.744,203.649,3783.212,1351.047,184.65987771053787
60.014053,0.151,4,801.794,121.764,1817.260,509.779,3535.290,220.610,3835.751,2309.587,184.65987771053787
60.020303,0.151,4,790.323,129.081,1713.592,637.540,3462.480,237.865,4231.749,2355.338,184.93237505703704
60.026553,0.090,4,765.583,103.390,1675.752,558.012,3512.924,401.202,4571.609,2567.845,184.93237505703704
60.032803,0.073,3,762.554,133.864,1837.678,551.596,3672.055,631.727,--undefined--,--undefined--,181.15466201369884
60.039053,0.073,4,827.044,254.074,2271.489,525.661,2306.869,6106.679,3797.924,907.267,175.6571401178164
60.045303,0.050,4,885.409,525.193,2031.992,1919.715,2471.973,656.329,4035.632,1511.770,175.6571401178164
60.051553,0.050,4,870.112,845.834,1541.241,896.526,2610.757,346.464,4085.458,1206.910,171.22006164662488
60.057803,0.050,4,909.114,1185.996,1553.260,953.011,2606.622,306.131,4506.382,1548.980,--undefined--
60.064053,0.050,3,1560.774,588.588,2490.189,269.986,4287.765,1529.109,--undefined--,--undefined--,--undefined--
60.070303,0.027,4,1368.223,415.536,2010.704,5156.050,2398.624,278.654,4139.853,705.651,--undefined--
60.076553,0.016,4,1321.050,379.557,2430.338,441.175,3534.734,6328.696,4231.738,820.514,--undefined--
60.082803,0.010,4,1332.916,548.398,2354.461,1607.159,2630.527,685.155,4280.838,308.305,--undefined--
60.089053,0.010,4,1209.022,550.989,2323.807,490.045,3011.461,917.772,4245.427,193.103,--undefined--
60.095303,0.007,3,1201.001,503.287,2469.077,218.944,4083.738,463.791,--undefined--,--undefined--,--undefined--
60.101553,0.008,4,1185.238,638.093,2317.882,550.400,3316.721,1590.068,4156.403,541.857,--undefined--
60.107803,0.010,4,1379.131,378.891,2467.219,1166.368,3473.135,1773.480,4029.776,871.212,--undefined--
60.114053,0.010,4,1357.562,519.749,2271.181,772.436,3292.757,682.269,4233.658,688.879,--undefined--
60.120303,0.010,4,1454.418,708.059,2274.895,602.831,3156.125,633.619,4222.341,618.293,--undefined--
60.126553,0.031,4,1454.974,393.413,2314.183,486.681,3068.701,696.535,4150.332,412.728,--undefined--
60.132803,0.063,4,1036.469,1006.248,2010.505,752.200,2874.237,530.129,4103.413,332.066,--undefined--
60.139053,0.097,4,660.331,596.085,1612.023,1084.383,2854.204,515.672,4071.687,242.231,181.5661995651814
60.145303,0.172,4,625.777,288.242,1355.539,265.633,2819.236,464.103,4110.694,182.873,181.5661995651814
60.151553,0.172,4,658.808,189.284,1374.114,166.248,2713.133,319.781,4102.846,165.978,177.9878094898761
60.157803,0.225,4,688.569,188.774,1420.066,138.264,2759.919,184.336,4113.165,155.178,176.01465409064804
60.164053,0.225,4,700.647,178.485,1441.594,133.254,2792.144,235.461,4131.154,140.882,176.01465409064804
60.170303,0.225,4,697.147,175.880,1452.665,151.042,2796.595,281.581,4157.712,166.258,174.52715299493826
60.176553,0.225,4,695.590,164.208,1485.981,181.285,2795.479,294.139,4180.733,142.893,174.52715299493826
60.182803,0.225,4,692.481,165.114,1519.792,187.359,2795.102,284.705,4179.462,123.526,173.44306298360198
60.189053,0.225,4,685.192,148.988,1545.593,191.379,2794.590,184.287,4217.569,173.805,172.59904125366864
60.195303,0.225,4,671.293,158.500,1560.070,215.373,2815.515,175.657,4195.803,187.714,172.59904125366864
60.201553,0.225,4,641.493,145.860,1556.892,174.528,2818.338,234.603,4133.729,162.931,172.80060406316636
60.207803,0.187,4,608.530,129.880,1562.288,97.031,2791.088,174.249,4112.638,260.658,172.9702928689951
60.214053,0.157,4,557.200,141.586,1551.902,74.900,2785.324,136.833,4158.476,460.349,172.9702928689951
60.220303,0.082,4,485.572,186.132,1505.904,100.798,2704.282,166.364,4251.841,273.395,169.87534157800812
60.226553,0.063,4,451.793,234.931,1456.556,184.963,2684.513,267.460,4226.403,171.331,169.87534157800812
60.232803,0.061,4,460.429,436.469,1570.765,397.941,2749.773,793.244,4204.835,320.413,165.45018092738667
60.239053,0.061,3,955.701,1177.483,1781.043,318.139,3768.300,1405.185,--undefined--,--undefined--,163.33220951570982
