time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
74.306308,0.049,4,409.261,158.520,2050.646,1883.930,2649.776,319.770,4340.782,522.945,212.4824721308126
74.312558,0.036,4,405.980,131.698,1706.196,1794.755,2695.465,284.381,4391.318,373.644,211.61755950114147
74.318808,0.015,4,393.290,118.333,1723.802,1683.972,2766.264,505.669,4228.424,434.346,211.61755950114147
74.325058,0.015,4,366.151,127.846,1808.857,1792.171,2718.166,431.886,4044.505,390.095,210.1132525919922
74.331308,0.012,4,323.851,211.609,2334.546,3103.790,2669.431,554.800,4027.564,638.546,206.081781662863
74.337558,0.017,4,265.192,294.656,2600.427,3093.383,2666.293,505.882,3935.206,769.589,206.081781662863
74.343808,0.067,4,282.634,294.277,2387.607,1515.551,2779.785,912.413,4064.697,862.251,204.16874914216936
74.350058,0.160,4,280.454,490.046,2302.660,726.096,2925.965,1467.264,4236.533,505.275,228.80607763793677
74.356308,0.163,4,335.939,647.138,1901.428,541.402,2861.484,421.297,4274.372,280.832,228.80607763793677
74.362558,0.182,4,466.060,188.205,1838.752,236.793,2788.601,207.442,4235.120,166.578,231.63374662772807
74.368808,0.182,4,474.605,95.920,1944.861,211.037,2853.130,269.004,4180.102,126.055,231.63374662772807
74.375058,0.182,4,478.701,77.032,2046.494,160.345,2909.096,291.610,4236.041,101.154,229.92590438419688
74.381308,0.182,4,473.268,81.651,2075.597,90.109,2900.800,249.346,4274.026,78.248,228.05083262490862
74.387558,0.182,4,470.024,115.644,2092.363,74.927,2881.202,206.874,4274.840,72.056,228.05083262490862
74.393808,0.182,4,468.168,120.567,2139.915,96.483,2920.400,204.228,4274.116,78.759,226.8517091462799
74.400058,0.182,4,467.742,94.137,2248.548,116.912,2935.927,287.264,4264.186,89.701,225.32878003527966
74.406308,0.182,4,463.491,72.150,2274.527,84.650,2925.250,262.812,4231.749,95.893,225.32878003527966
74.412558,0.228,4,459.710,81.522,2278.385,74.299,2890.159,154.840,4255.948,118.982,222.65856790574497
74.418808,0.228,4,458.429,84.503,2280.539,83.747,2848.905,138.548,4261.869,135.693,222.65856790574497
74.425058,0.228,4,453.056,86.577,2309.129,126.036,2838.459,136.930,4271.496,120.507,218.9341331343777
74.431308,0.228,4,448.357,95.227,2343.032,126.531,2819.366,103.960,4258.784,111.815,215.60789374843378
74.437558,0.228,4,450.822,119.282,2357.527,146.778,2810.161,94.977,4297.588,91.448,215.60789374843378
74.443808,0.228,4,447.401,124.501,2366.256,120.547,2810.353,108.136,4346.015,78.750,213.53518511264372
74.450058,0.228,4,445.899,112.425,2341.473,91.315,2792.659,101.692,4336.019,85.014,210.1326989448125
74.456308,0.228,4,483.947,146.463,2332.873,98.765,2795.034,127.841,4324.468,152.573,210.1326989448125
74.462558,0.193,4,548.841,192.798,2341.738,149.686,2805.347,172.970,4318.753,149.779,--undefined--
74.468808,0.121,4,551.195,153.634,2386.809,272.518,2777.481,240.860,4325.665,230.118,--undefined--
74.475058,0.121,4,558.103,38.443,2381.612,264.270,2801.116,179.491,4359.348,220.428,547.0961861809787
74.481308,0.091,4,593.690,43.799,2275.922,495.908,2792.708,164.708,4277.153,236.151,568.8900239048141
74.487558,0.091,4,677.008,120.435,2106.719,309.612,2784.872,129.230,4185.561,353.525,568.8900239048141
74.493808,0.034,4,710.501,98.203,2137.168,334.560,2795.049,145.697,4134.416,362.235,687.4001957342645
74.500058,0.029,4,751.673,50.458,2362.719,547.222,2840.227,479.117,4004.767,387.227,--undefined--
74.506308,0.029,4,780.860,76.796,2197.483,693.140,2947.216,822.649,4006.193,499.976,--undefined--
74.512558,0.029,4,820.485,134.723,1875.623,753.947,3047.651,550.877,4232.848,692.616,--undefined--
74.518808,0.002,4,882.871,212.932,2263.617,1904.219,2819.424,793.667,4155.605,1096.711,--undefined--
74.525058,0.423,4,852.313,429.183,2103.569,803.878,2963.299,1666.639,4087.576,719.146,--undefined--
74.531308,0.423,4,962.946,566.036,1817.948,1164.719,2833.232,878.738,4148.036,542.544,--undefined--
74.537558,0.423,4,1277.894,538.316,1791.248,1436.614,2521.561,691.562,4069.195,260.452,--undefined--
74.543808,0.423,4,1282.596,431.421,1799.995,1167.911,2551.022,597.954,4082.218,188.286,--undefined--
74.550058,0.423,4,1169.036,413.009,1718.411,755.803,2616.157,546.886,4112.751,149.410,--undefined--
74.556308,0.423,4,981.076,239.985,1615.287,234.372,2699.638,351.737,4066.199,133.475,--undefined--
74.562558,0.423,4,920.768,139.123,1603.553,124.901,2679.240,360.342,4021.609,202.292,177.41122199559834
74.568808,0.423,4,874.871,97.865,1671.979,188.816,2678.917,238.972,4087.111,448.941,177.41122199559834
74.575058,0.176,4,858.652,71.696,1711.061,176.878,2682.763,276.941,4076.420,788.067,178.13914077820976
74.581308,0.153,4,844.434,69.731,1737.480,241.097,2667.192,439.448,4060.043,912.103,177.92245517327478
74.587558,0.127,4,838.561,76.029,1759.351,414.176,2750.593,360.521,4317.331,1291.226,177.92245517327478
74.593808,0.127,4,812.737,91.945,1772.319,607.303,2804.083,461.255,4642.367,1371.865,176.81957381040036
74.600058,0.121,4,767.740,100.620,1883.220,673.180,2708.516,746.671,4316.868,758.143,175.10018914444467
74.606308,0.088,4,727.965,101.599,1926.665,540.194,2596.855,598.502,4286.702,845.468,175.10018914444467
74.612558,0.077,4,690.226,90.543,1920.887,324.036,2633.872,428.262,4390.012,809.938,172.87697662572728
74.618808,0.073,4,640.217,79.919,1883.043,291.783,2705.001,240.418,4395.870,680.424,172.87697662572728
74.625058,0.073,4,524.608,149.106,1867.638,342.747,2714.420,266.465,4346.583,751.426,169.72898767395264
74.631308,0.063,4,416.348,127.295,1821.670,289.780,2714.500,316.371,4259.717,456.566,171.25697170660237
74.637558,0.055,4,377.415,135.699,1865.332,304.029,2746.515,317.474,4157.567,408.081,171.25697170660237
74.643808,0.036,4,366.404,104.377,1894.978,287.073,2807.121,430.376,4114.167,571.520,173.36190552512326
74.650058,0.017,4,355.427,96.790,1908.977,255.932,2780.664,394.888,4087.043,746.595,174.52569175866012
74.656308,0.012,4,350.005,74.818,1853.130,119.437,2731.756,338.102,4051.235,626.198,174.52569175866012
74.662558,0.012,4,352.784,71.818,1850.462,86.262,2695.085,485.170,4030.794,568.007,179.22877909197717
74.668808,0.019,4,357.630,104.670,1834.750,134.867,2767.326,937.038,4148.515,730.318,179.22877909197717
74.675058,0.052,4,354.323,203.167,1720.736,132.403,2898.162,948.582,4161.151,1108.689,186.64822104906983
74.681308,0.052,4,333.942,350.146,1637.055,153.330,2701.305,744.065,4105.245,1194.487,202.6814989471722
74.687558,0.052,4,416.531,378.103,1671.259,345.806,2602.995,444.720,4074.615,2183.798,202.6814989471722
74.693808,0.052,4,433.762,159.616,1600.560,444.412,2769.972,413.274,3551.313,1008.809,201.29362414860157
74.700058,0.052,4,419.136,214.840,1393.238,316.340,2799.758,292.216,3755.991,400.865,191.85718126532404
74.706308,0.052,4,404.551,271.148,1351.875,230.944,2836.576,299.228,3994.534,390.651,191.85718126532404
74.712558,0.052,4,412.921,205.621,1341.948,388.042,2801.455,336.171,4040.274,288.406,191.3138616042163
74.718808,0.052,4,420.773,190.292,1216.355,945.768,2739.601,272.023,3939.869,169.125,191.3138616042163
74.725058,0.032,4,431.630,210.957,1052.435,1126.597,2734.790,247.314,4006.977,268.385,191.1134609420313
74.731308,0.024,4,451.210,227.685,941.448,1266.478,2809.098,498.451,4197.865,476.250,189.84058926611107
74.737558,0.020,4,431.727,2159.437,485.720,239.475,2741.623,814.302,4248.843,350.350,189.84058926611107
74.743808,0.011,3,518.686,289.222,2794.502,1232.658,4349.924,428.286,--undefined--,--undefined--,187.87032426859352
74.750058,0.011,3,787.910,171.747,2709.580,814.393,4577.078,616.556,--undefined--,--undefined--,178.93360974701534
74.756308,0.004,3,873.654,288.606,2664.423,737.735,4602.892,943.745,--undefined--,--undefined--,178.93360974701534
74.762558,0.003,3,1237.474,809.166,2836.137,709.598,4567.304,891.252,--undefined--,--undefined--,176.2120615029179
74.768808,0.001,3,186.564,1059.721,1281.725,836.165,3259.841,745.879,--undefined--,--undefined--,176.2120615029179
74.775058,0.0004,4,537.262,827.451,1437.886,795.237,3097.833,629.287,4425.636,1228.585,179.75623175656753
74.781308,0.0004,4,653.875,1162.425,1534.792,329.979,2901.368,646.316,4573.927,361.022,--undefined--
74.787558,0.045,4,604.311,1406.509,1548.101,149.005,2935.694,925.096,4572.238,211.523,--undefined--
74.793808,0.057,4,678.401,613.495,1556.519,171.611,3100.182,544.883,4596.475,316.879,--undefined--
74.800058,0.057,3,1527.869,768.383,2302.164,458.581,3685.084,886.088,--undefined--,--undefined--,--undefined--
74.806308,0.057,3,1684.594,346.099,2333.596,255.195,3730.951,527.025,--undefined--,--undefined--,--undefined--
74.812558,0.122,3,1756.850,426.412,2271.490,253.633,3732.437,505.862,--undefined--,--undefined--,--undefined--
74.818808,0.163,3,2091.823,364.631,2138.988,1295.007,3884.849,1061.441,--undefined--,--undefined--,--undefined--
74.825058,0.259,4,440.596,322.113,2184.726,137.475,3210.664,677.219,4380.034,647.117,240.9460753108186
74.831308,0.259,4,457.252,87.115,2237.895,133.341,2882.798,786.127,4173.348,555.897,232.64593039299
74.837558,0.342,4,466.938,58.010,2185.665,81.962,2867.736,673.692,4050.700,404.921,232.64593039299
74.843808,0.342,4,474.143,119.909,2155.365,136.097,2808.196,543.550,4101.925,291.884,217.66143365327449
74.850058,0.342,4,531.001,171.082,2115.599,170.649,2816.134,391.742,4111.145,279.721,203.2746580714685
74.856308,0.342,4,578.725,171.682,2078.676,197.017,2817.514,299.806,4179.048,263.157,203.2746580714685
74.862558,0.342,4,598.227,137.793,2040.671,153.404,2832.075,242.065,4250.768,229.922,199.80579706883387
74.868808,0.342,4,604.850,113.159,2011.266,138.258,2836.426,207.858,4275.361,198.590,199.80579706883387
74.875058,0.342,4,601.076,110.345,2015.369,144.788,2855.585,228.958,4306.374,165.453,197.13890223260947
74.881308,0.342,4,591.057,115.841,1995.733,144.340,2897.404,249.295,4282.316,152.398,194.04009154213364
74.887558,0.296,4,580.100,121.297,1958.811,130.595,2911.498,236.883,4323.043,164.864,194.04009154213364
74.893808,0.296,4,568.252,152.475,1942.532,140.904,2902.627,245.311,4338.513,123.539,191.68713170981533
74.900058,0.193,4,534.133,167.221,1935.717,141.397,2852.744,186.602,4360.508,75.650,189.35010427352222
74.906308,0.135,4,473.489,180.449,1937.626,175.656,2832.695,155.651,4357.509,73.097,189.35010427352222
74.912558,0.119,4,430.850,182.076,1941.018,194.789,2832.669,227.321,4339.788,94.191,187.49912289038713
74.918808,0.119,4,400.410,123.896,1898.531,133.449,2831.417,202.721,4388.559,81.910,187.49912289038713
74.925058,0.083,4,379.073,118.617,1883.103,156.467,2856.277,148.264,4366.637,127.622,186.41319044964692
74.931308,0.071,4,375.361,152.426,1867.866,244.386,2851.162,226.498,4361.289,322.142,186.16209512515897
74.937558,0.027,4,361.691,160.813,1859.828,316.049,2875.456,384.739,4548.741,439.031,186.16209512515897
74.943808,0.011,4,315.594,253.776,1877.382,455.562,2921.307,703.627,4540.826,285.295,185.74359359668674
74.950058,0.011,4,296.992,331.378,1947.127,525.766,3098.291,1033.779,4581.541,344.150,183.04524995892302
74.956308,0.027,4,228.230,553.444,2196.603,780.636,3414.767,1760.155,4619.838,435.895,183.04524995892302
74.962558,0.027,3,2330.491,884.079,4156.960,1924.292,4544.129,484.257,--undefined--,--undefined--,182.98675704378297
74.968808,0.027,3,2098.835,849.962,3995.376,827.583,4623.804,470.523,--undefined--,--undefined--,182.98675704378297
74.975058,0.027,3,1941.550,1739.833,4208.506,799.154,4415.015,598.194,--undefined--,--undefined--,--undefined--
74.981308,0.027,3,1409.499,1067.547,3722.223,606.322,4409.784,364.902,--undefined--,--undefined--,--undefined--
74.987558,0.027,3,1921.435,1157.667,3783.733,884.089,4409.041,590.145,--undefined--,--undefined--,--undefined--
74.993808,0.027,3,2008.975,1216.470,3428.127,1006.166,4405.143,257.114,--undefined--,--undefined--,--undefined--
75.000058,0.027,3,1741.547,1163.257,3274.573,917.527,4241.784,302.718,--undefined--,--undefined--,--undefined--
75.006308,0.016,3,1728.879,1195.852,3161.451,952.422,4067.374,299.826,--undefined--,--undefined--,--undefined--
75.012558,0.016,3,1682.364,1803.888,2849.843,726.466,4031.042,125.686,--undefined--,--undefined--,--undefined--
75.018808,0.016,3,383.915,4270.028,2819.397,311.100,4023.577,151.286,--undefined--,--undefined--,--undefined--
75.025058,0.016,3,1219.044,2346.284,2848.827,206.624,3895.829,153.936,--undefined--,--undefined--,194.68040431549764
75.031308,0.016,3,1744.832,4925.677,2700.518,519.438,3915.915,301.414,--undefined--,--undefined--,201.94712965784197
75.037558,0.019,3,2420.582,448.489,3194.877,799.523,4058.904,321.985,--undefined--,--undefined--,201.94712965784197
75.043808,0.030,4,193.240,538.787,2466.575,416.506,3126.515,661.189,4031.466,412.861,214.0825653033204
75.050058,0.059,4,303.257,291.621,2328.245,277.507,3214.464,380.133,4134.530,719.766,225.62153524613467
75.056308,0.091,4,324.651,262.273,2230.610,103.380,3335.423,428.864,4159.720,924.634,225.62153524613467
75.062558,0.115,4,363.938,236.712,2172.144,56.224,3363.087,536.343,4224.965,823.060,231.7285384607772
75.068808,0.115,4,410.328,242.640,2131.378,50.725,3381.430,657.717,4284.103,787.463,231.7285384607772
75.075058,0.115,4,455.036,344.602,2122.713,99.311,3261.675,1088.787,4345.068,571.603,238.8776423528416
75.081308,0.115,4,502.957,657.269,2107.081,243.133,3753.550,1718.391,4214.300,1289.281,244.09370634929166
75.087558,0.115,3,863.532,1263.557,2184.947,510.582,3989.991,632.787,--undefined--,--undefined--,244.09370634929166
75.093808,0.115,3,956.350,664.019,2254.983,670.319,4127.898,521.411,--undefined--,--undefined--,247.79228525182216
75.100058,0.115,3,867.255,384.521,2283.963,765.667,4373.355,360.672,--undefined--,--undefined--,250.51508772176587
75.106308,0.115,4,841.336,244.606,2309.455,1138.179,2803.258,2529.194,4382.080,301.204,250.51508772176587
75.112558,0.123,4,822.891,158.174,2079.469,1318.431,3047.446,1146.626,4361.771,437.475,253.52329812079162
75.118808,0.123,4,791.130,126.364,2149.819,1001.401,3008.035,1122.518,4366.383,418.021,253.52329812079162
75.125058,0.123,4,792.263,151.132,2394.656,808.625,2785.207,2505.294,4260.999,324.210,256.413680645315
75.131308,0.123,3,786.323,187.552,2414.031,543.506,4243.172,297.773,--undefined--,--undefined--,259.210205947763
75.137558,0.123,3,755.105,222.997,2399.779,301.269,4241.378,245.437,--undefined--,--undefined--,259.210205947763
75.143808,0.123,3,724.477,314.363,2390.747,181.653,4153.188,251.451,--undefined--,--undefined--,262.1936079024218
75.150058,0.123,3,723.616,424.376,2400.370,109.662,3966.697,213.661,--undefined--,--undefined--,265.57288026527385
75.156308,0.123,3,633.546,578.535,2420.632,107.439,3959.907,326.292,--undefined--,--undefined--,265.57288026527385
75.162558,0.062,3,602.709,641.784,2469.344,129.525,4023.391,377.706,--undefined--,--undefined--,264.13674210999176
75.168808,0.049,3,630.353,631.212,2479.318,200.399,4150.898,403.066,--undefined--,--undefined--,264.13674210999176
75.175058,0.049,3,435.611,580.200,2495.197,152.317,4260.432,349.526,--undefined--,--undefined--,261.20579748577916
75.181308,0.049,3,322.193,257.178,2511.652,139.377,4204.001,396.203,--undefined--,--undefined--,254.92814415022468
75.187558,0.021,3,288.939,160.925,2508.082,223.489,4288.755,561.439,--undefined--,--undefined--,254.92814415022468
75.193808,0.017,4,283.572,325.797,2086.040,3783.784,2441.118,583.556,4448.215,531.428,245.78273332315646
75.200058,0.010,4,187.794,738.422,2017.735,1089.747,2653.509,2445.264,4365.026,550.778,225.66274713219548
75.206308,0.042,3,872.930,1211.444,2193.878,644.089,4347.731,516.188,--undefined--,--undefined--,225.66274713219548
75.212558,0.062,4,687.421,762.285,1981.072,1692.640,2092.167,1432.612,4325.323,355.645,--undefined--
75.218808,0.062,4,757.629,616.506,2150.646,943.036,2685.194,713.717,4269.004,513.621,--undefined--
75.225058,0.062,4,1693.707,951.461,2176.904,2044.773,2595.370,506.672,4232.336,613.496,--undefined--
75.231308,0.062,3,1786.557,553.923,2590.760,271.768,3900.751,857.065,--undefined--,--undefined--,--undefined--
75.237558,0.062,3,1923.034,826.720,2608.805,196.775,3866.253,607.100,--undefined--,--undefined--,--undefined--
75.243808,0.062,3,2438.036,1688.518,2457.560,373.743,3919.304,1143.932,--undefined--,--undefined--,--undefined--
75.250058,0.160,4,411.937,369.783,2327.882,263.085,3140.820,720.694,4392.375,453.829,221.64267890732967
75.256308,0.260,4,435.077,88.195,2153.222,221.354,2840.229,302.222,4244.559,276.227,221.64267890732967
75.262558,0.260,4,457.679,116.348,2099.518,210.558,2778.434,430.365,4109.146,207.197,206.49894874706405
75.268808,0.260,4,496.508,256.698,2080.239,290.621,2765.084,467.793,4102.956,272.685,206.49894874706405
75.275058,0.260,4,568.269,281.799,2086.447,314.894,2811.500,421.432,4084.141,222.000,190.13882494591587
75.281308,0.260,4,573.435,188.135,2029.525,237.402,2901.627,369.206,4085.887,190.293,183.3303142800536
75.287558,0.260,4,556.694,161.095,2033.668,252.868,3025.201,577.500,4094.967,238.092,183.3303142800536
75.293808,0.260,4,527.969,169.924,2095.174,427.667,3011.057,620.645,4135.225,324.558,175.79433662125598
75.300058,0.260,4,450.917,252.901,2037.520,499.074,2960.772,518.976,4110.557,289.875,171.82242034787652
75.306308,0.171,4,389.794,236.474,1837.000,296.374,3078.465,441.921,4134.942,258.280,171.82242034787652
75.312558,0.171,4,365.447,333.476,1825.558,274.482,3170.693,498.938,4095.432,425.270,172.92137544089945
75.318808,0.077,4,360.710,223.352,1786.810,157.896,3352.611,501.970,4019.400,444.068,172.92137544089945
75.325058,0.031,4,355.808,144.187,1780.089,152.958,3326.131,412.448,3986.967,475.058,173.0154808979171
75.331308,0.028,4,353.035,111.156,1794.774,276.869,3253.678,312.004,3950.599,459.155,175.5233722920184
75.337558,0.019,4,351.455,140.188,1895.433,449.876,3166.899,363.117,3938.979,515.273,175.5233722920184
75.343808,0.015,4,340.803,246.444,2124.084,583.748,3176.916,547.008,3658.745,777.182,180.56244474098236
75.350058,0.013,4,325.190,307.027,1940.410,277.331,3189.656,428.868,3643.272,474.763,181.60111708344766
75.356308,0.006,4,351.375,186.311,1870.374,166.709,3292.351,619.437,3683.114,427.102,181.60111708344766
75.362558,0.006,4,355.233,392.752,1867.454,330.206,3327.434,1428.889,3747.008,605.497,169.47567503115766
75.368808,0.006,4,349.477,631.826,1818.724,369.569,3406.960,980.086,3777.340,794.881,169.47567503115766
75.375058,0.006,4,430.536,430.003,1831.120,365.380,3289.881,520.588,4144.129,1381.311,--undefined--
75.381308,0.0006,3,558.429,324.715,1885.525,410.572,3366.962,419.882,--undefined--,--undefined--,--undefined--
75.387558,0.0003,3,675.100,548.947,2036.158,1171.632,3438.460,637.971,--undefined--,--undefined--,--undefined--
75.393808,0.027,3,678.709,695.441,1467.270,1038.268,3329.398,725.647,--undefined--,--undefined--,--undefined--
75.400058,0.027,3,856.109,833.462,1715.352,778.347,3333.076,767.540,--undefined--,--undefined--,--undefined--
75.406308,0.027,4,1314.612,1130.897,2020.228,314.025,3200.489,1465.115,4625.060,1553.854,--undefined--
75.412558,0.027,4,1424.166,905.058,2016.453,223.625,3040.172,1652.309,4495.900,1045.883,--undefined--
75.418808,0.027,3,1561.563,1143.883,1989.068,199.293,3916.725,1414.760,--undefined--,--undefined--,--undefined--
75.425058,0.027,4,792.217,807.004,1950.897,106.943,3255.421,1235.327,4541.739,690.720,--undefined--
75.431308,0.032,4,774.901,634.937,1977.190,209.000,3267.874,864.409,4616.438,737.573,--undefined--
75.437558,0.034,3,1987.479,232.854,3040.359,1304.159,4572.335,970.658,--undefined--,--undefined--,--undefined--
75.443808,0.040,4,393.593,196.205,1955.608,177.777,2938.260,1082.956,4412.006,877.000,200.35098341600983
75.450058,0.040,4,403.217,137.079,1969.874,304.310,2635.567,1188.848,3957.066,444.103,191.7209901568692
75.456308,0.040,4,408.544,213.034,1938.482,305.578,2569.148,1552.090,3797.612,272.379,191.7209901568692
75.462558,0.040,4,411.262,372.710,2005.349,295.144,2541.315,2190.955,3730.771,286.383,180.7433860962707
75.468808,0.040,4,418.008,335.304,2085.594,302.892,2389.777,1840.139,3746.573,153.289,180.7433860962707
75.475058,0.040,4,429.460,360.077,2194.426,2273.544,2218.330,203.089,3764.708,164.208,175.3502009825356
75.481308,0.040,4,427.277,404.142,2166.073,2564.390,2191.512,207.514,3726.637,162.543,172.56498442784329
75.487558,0.040,3,437.310,538.380,2166.898,164.783,3640.340,184.931,--undefined--,--undefined--,172.56498442784329
75.493808,0.027,3,454.442,752.331,2129.507,223.323,3571.860,368.744,--undefined--,--undefined--,169.55798574304092
75.500058,0.025,3,418.614,429.260,2080.900,333.867,3587.346,613.342,--undefined--,--undefined--,168.23732176514247
75.506308,0.025,3,414.213,410.837,2148.975,312.919,3682.763,724.243,--undefined--,--undefined--,168.23732176514247
75.512558,0.025,3,400.172,439.651,2190.369,268.196,3506.751,541.343,--undefined--,--undefined--,170.5061351464992
75.518808,0.025,3,365.550,164.748,2184.539,273.722,3459.953,372.917,--undefined--,--undefined--,170.5061351464992
75.525058,0.012,3,368.403,168.996,2231.932,261.150,3468.084,307.375,--undefined--,--undefined--,177.12039881793064
75.531308,0.009,3,370.214,223.244,2220.060,303.994,3458.448,315.739,--undefined--,--undefined--,178.9178957515664
75.537558,0.009,3,375.065,241.376,2217.461,371.015,3573.438,535.723,--undefined--,--undefined--,178.9178957515664
75.543808,0.009,3,367.987,237.092,2073.522,496.446,3506.749,736.694,--undefined--,--undefined--,180.07183182032406
75.550058,0.009,3,363.121,322.839,2095.695,473.070,3447.193,470.488,--undefined--,--undefined--,180.96604759426214
75.556308,0.014,3,365.890,308.157,2204.443,361.019,3494.246,430.996,--undefined--,--undefined--,180.96604759426214
75.562558,0.030,3,361.922,248.210,2169.348,445.632,3509.417,464.413,--undefined--,--undefined--,181.34155711476308
75.568808,0.044,3,365.703,293.498,1991.136,676.198,3437.561,337.683,--undefined--,--undefined--,181.34155711476308
75.575058,0.044,3,559.850,1036.467,2139.730,450.803,3438.913,402.330,--undefined--,--undefined--,182.95041093211958
75.581308,0.057,3,698.332,890.717,2182.983,270.165,3451.567,355.739,--undefined--,--undefined--,181.4328463289533
75.587558,0.057,3,465.932,562.633,2201.790,238.324,3506.397,332.184,--undefined--,--undefined--,181.4328463289533
75.593808,0.057,3,447.237,357.065,2186.962,268.601,3507.085,458.563,--undefined--,--undefined--,181.24994395468661
75.600058,0.057,4,457.140,350.634,2256.182,244.634,2704.488,2951.463,3595.821,426.389,181.97752927939828
75.606308,0.057,4,447.966,376.185,2245.867,228.519,2906.638,2799.474,3543.581,398.982,181.97752927939828
75.612558,0.057,4,408.096,370.798,2075.879,245.852,3023.450,1123.062,3701.875,666.475,182.82320476887577
75.618808,0.057,4,395.471,303.437,2001.046,190.982,3074.999,608.026,4009.171,787.687,182.82320476887577
75.625058,0.057,4,377.442,206.825,1982.869,200.939,3094.024,373.717,4170.886,499.308,183.16153830444708
75.631308,0.053,4,347.598,118.839,2008.728,326.710,2965.448,321.194,4259.486,245.753,185.29038952924628
75.637558,0.037,4,337.246,86.763,2044.497,1125.852,2773.836,281.999,4247.292,146.472,185.29038952924628
75.643808,0.024,4,342.526,81.888,1995.532,1355.468,2785.919,200.586,4219.991,122.283,188.64170611314847
75.650058,0.012,4,343.074,86.138,1931.317,1305.360,2767.853,263.782,4300.303,164.003,188.91890285739638
75.656308,0.009,4,342.872,73.755,1995.874,1120.358,2742.306,529.207,4269.540,247.682,188.91890285739638
75.662558,0.009,4,340.388,60.923,1980.906,970.718,2797.653,352.092,4275.888,198.221,189.00269761866568
75.668808,0.032,4,337.578,71.974,1920.145,1443.467,2792.078,322.880,4226.079,190.712,189.00269761866568
75.675058,0.032,4,344.086,67.981,1732.414,1226.368,2860.631,285.342,4180.889,157.974,188.97574160263753
75.681308,0.032,4,347.934,51.579,1919.149,760.436,2974.815,423.664,4212.997,242.273,190.2514090444991
75.687558,0.032,4,345.734,52.888,2104.127,259.140,3105.990,266.166,4229.605,374.345,190.2514090444991
75.693808,0.032,4,347.429,83.109,2164.456,178.233,3174.875,235.364,4168.218,690.620,189.13028182300084
75.700058,0.032,4,352.530,99.098,2248.837,213.829,3268.587,283.125,4044.416,1314.489,187.32475448759863
75.706308,0.032,4,350.107,111.307,2252.190,203.922,3237.939,338.646,4278.927,1359.068,187.32475448759863
75.712558,0.032,4,353.713,101.077,2223.722,196.551,3200.146,434.256,4198.855,1222.392,187.15903951104556
75.718808,0.027,4,353.975,112.221,2233.634,195.149,3265.485,495.566,3995.753,1338.537,187.15903951104556
75.725058,0.027,4,349.523,132.817,2228.271,204.462,3009.139,662.234,3981.539,636.127,186.53671916852213
75.731308,0.021,4,336.926,163.454,2247.834,228.901,2913.929,717.889,3826.558,356.773,186.91252625440688
75.737558,0.019,4,313.074,174.218,2156.192,155.071,2937.290,608.876,3858.240,258.695,186.91252625440688
75.743808,0.018,4,286.152,192.230,2124.483,159.204,3051.352,536.715,4020.948,258.904,187.41878529112532
75.750058,0.017,4,253.198,390.176,2274.128,400.844,3417.916,1231.955,4033.848,577.899,183.38576136633384
75.756308,0.039,2,2657.357,262.628,3888.925,426.161,--undefined--,--undefined--,--undefined--,--undefined--,183.38576136633384
75.762558,0.039,3,1642.376,1787.071,2672.120,257.938,3895.039,142.251,--undefined--,--undefined--,173.07963075319438
75.768808,0.039,3,2004.300,809.934,2760.502,590.359,3964.319,163.957,--undefined--,--undefined--,173.07963075319438
75.775058,0.039,3,1998.891,514.739,2808.534,760.586,4100.609,126.083,--undefined--,--undefined--,--undefined--
75.781308,0.039,3,1825.311,793.894,2827.202,748.409,4125.930,155.440,--undefined--,--undefined--,--undefined--
75.787558,0.039,3,1752.166,1052.910,2867.688,1001.457,4113.135,354.127,--undefined--,--undefined--,--undefined--
75.793808,0.039,3,1783.490,633.835,2823.462,489.106,4107.396,247.755,--undefined--,--undefined--,--undefined--
75.800058,0.039,3,1893.264,684.269,2868.293,563.700,4071.544,488.332,--undefined--,--undefined--,--undefined--
75.806308,0.016,3,1939.564,519.405,2884.749,875.363,3993.679,1002.744,--undefined--,--undefined--,--undefined--
75.812558,0.008,3,1891.033,536.600,3065.973,937.923,4059.352,2398.269,--undefined--,--undefined--,--undefined--
75.818808,0.008,2,1769.175,753.853,3115.005,458.703,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
75.825058,0.008,3,1774.542,630.375,3001.413,448.890,4402.485,607.419,--undefined--,--undefined--,--undefined--
75.831308,0.008,4,684.715,2327.664,1951.015,763.373,3137.410,470.372,4363.548,230.321,--undefined--
75.837558,0.008,4,827.570,1364.352,2110.362,604.671,3169.415,456.495,4418.311,127.333,--undefined--
75.843808,0.008,4,702.610,1599.969,2091.310,371.511,3111.662,502.959,4401.056,34.778,--undefined--
75.850058,0.102,4,635.563,1425.391,1988.326,267.032,3046.290,325.298,4375.572,33.171,--undefined--
75.856308,0.144,3,1929.665,255.736,2908.837,197.636,4311.767,114.405,--undefined--,--undefined--,--undefined--
75.862558,0.213,4,229.103,968.089,2059.340,392.049,2932.949,207.581,4298.791,133.381,--undefined--
75.868808,0.222,4,453.335,162.424,2018.673,239.867,2912.839,199.932,4277.583,222.523,--undefined--
75.875058,0.228,4,484.287,140.893,1991.801,204.123,2864.470,154.222,4194.837,302.418,219.67893551216383
75.881308,0.279,4,527.295,246.516,1960.697,178.932,2870.531,173.815,4161.522,230.831,212.95514039671534
